id,composition_id,o.sxx,o.syy,o.szz,o.sxy,o.syz,o.szx
98119,Al3 B4 Gd1 O12,11.40851,11.40851,12.87784,0.0,0.0,0.0
99377,Ag2 Al7 Ca3,2.21154,2.21154,2.0043,0.0,0.0,0.0
99796,Al3 Ni2 U1,0.65023,0.65144,0.75108,0.00104,0.0,0.0
100185,Al8 Cr4 U1,-0.47316,-0.47316,-0.32613,0.0,0.0,0.0
100202,Al1 Au4,13.0967,13.0967,13.0967,0.0,0.0,0.0
100207,Al1 Ce3,-0.12706,-0.41641,-0.13786,0.0,0.0,-0.09016
100212,Al4 Ce1 Ni1,1.28156,1.70306,1.89915,0.0,0.0,0.0
100214,Al5 Ce1 Ni2,1.32844,1.48096,1.44376,0.0,0.0,0.0
100218,Al1 Ce1 Pd1,3.27752,3.27086,3.31675,0.0,0.0,0.0
100223,Al3 Ce1 Pd2,2.00424,2.00357,2.04029,-0.00058,0.0,0.0
100229,Al1 Ce1 Pt1,1.83088,2.08564,1.85837,0.0,0.0,0.0
100231,Al1 Au1,2.63956,2.64826,2.8614,0.0,0.0,0.00941
100237,Al9 Co3 Y2,3.28412,3.76901,3.92051,0.0,0.0,0.0
100846,Al2 Dy3 Ni6,9.22597,9.22597,9.22597,0.0,0.0,0.0
100850,Al9 Er1 Ni3,4.55307,4.55307,4.45792,0.0,0.0,0.0
100854,Al9 Gd1 Ni3,3.44978,3.44978,3.34681,0.0,0.0,0.0
100915,Al2 Gd3 Ni6,8.58324,8.58324,8.58324,0.0,0.0,0.0
100917,Al3 Gd1 Pd2,1.92486,1.92983,1.93907,0.00431,0.0,0.0
100921,Al1 Ge1 La1,0.57005,0.57005,0.52619,0.0,0.0,0.0
100927,Al2 Ho3 Ni6,9.23418,9.23418,9.23418,0.0,0.0,0.0
100929,Al2 Ir1 Li1,0.24965,0.24965,0.24965,0.0,0.0,0.0
101565,Al3 La1 Pd2,1.92839,1.91695,2.00766,-0.00991,0.0,0.0
101570,Al2 La1 Zn2,1.17239,1.17239,1.29255,0.0,0.0,0.0
101574,Al1 Li2 Pd1,1.08128,1.08128,1.08128,0.0,0.0,0.0
101578,Al2 Li1 Pd1,0.56936,0.56936,0.56936,0.0,0.0,0.0
101582,Al1 Li2 Pt1,0.82609,0.82609,0.82609,0.0,0.0,0.0
101586,Al2 Li1 Pt1,0.38134,0.38134,0.38134,0.0,0.0,0.0
101590,Al1 Li2 Rh1,0.76417,0.76417,0.76417,0.0,0.0,0.0
101594,Al2 Li1 Rh1,0.26355,0.26355,0.26355,0.0,0.0,0.0
101600,Al3 Mo1,0.56702,0.12395,0.53348,-5e-05,-1e-05,0.20128
101604,Al5 Mo1,-0.03946,-0.03946,-0.18794,0.0,0.0,0.0
101609,Al5 Mo1,-0.04653,-0.04633,-0.45998,0.00017,-0.00016,-9e-05
101611,Al1 Nb1 Ru2,0.26295,0.26295,0.26295,0.0,0.0,0.0
101616,Al1 Ni3,2.60137,2.60137,2.60137,0.0,0.0,0.0
101623,Al2 Ni6 Sm3,10.80688,10.80688,10.80688,0.0,0.0,0.0
101625,Al1 Ni1 Tb1,2.14307,2.14679,2.2697,0.0,0.0,0.0
101631,Al2 Ni6 Y3,8.29296,8.29296,8.29296,0.0,0.0,0.0
101633,Al3 Pd2 Sm1,1.94877,1.95234,1.98696,0.00309,0.0,0.0
102891,Al2 Pr1 Zn2,1.09754,1.09754,1.21022,0.0,0.0,0.0
102895,Al1 Rh1 U1,-0.28083,-0.25587,0.26124,0.0,0.0,0.0
102899,Al1 Ru1,-0.10474,-0.10474,-0.10474,0.0,0.0,0.0
102905,Al1 Sn3 Zr5,5.03257,5.03613,5.30684,0.00309,0.0,0.0
102907,Al2 Ti1,-0.03573,-0.08695,-0.03287,0.0,0.0,0.0
102911,Al2 U1,0.03304,0.03304,0.03304,0.0,0.0,0.0
102915,Al1 Zr3,0.12249,0.12249,0.12249,0.0,0.0,0.0
102919,Al3 Zr1,0.3634,0.3634,0.31748,0.0,0.0,0.0
104026,Al1 Np3,0.20735,0.20735,0.20735,0.0,0.0,0.0
104175,Al1 Ni1 Zr1,2.33304,2.33954,2.12676,0.0,0.0,0.0
104187,Al2 Ti1,0.15929,0.02671,-0.06552,0.03166,-0.00671,0.00767
104467,Al1 Ho1 Ni1,2.32813,2.32873,2.48553,0.0,0.0,0.0
104473,Al10 Fe2 Y1,2.19385,1.3217,1.60807,0.0,0.0,0.0
104477,Al4 U1,-0.27446,-0.08836,0.36465,0.0,0.0,0.0
104606,Al2 Mg1 S4,0.51637,0.51637,0.63524,0.0,0.0,0.0
104771,Al1 Co2 Nd2,0.33614,0.54017,0.41191,0.0,0.0,0.0
104776,Al1 Co2 Dy2,1.43992,1.69029,1.55977,0.0,0.0,0.0
104781,Al1 Co2 Tb2,1.2837,1.52942,1.48244,0.0,0.0,0.0
104790,Al1 Dy1 Ni1,2.21392,2.21971,2.43197,0.0,0.0,0.0
104794,Al1 Gd1 Ni1,2.9055,2.9083,3.41729,0.0,0.0,0.0
104830,Al1 Pt3,7.22195,7.22195,7.21262,0.0,0.0,0.0
104957,Al1 Eu1,-0.30356,0.21951,0.0619,0.0,0.0,0.0
104972,Al2 Cu1,1.03837,1.84696,1.78576,-2.88367,0.05463,0.12616
105073,Al2 Dy1,0.01927,0.01927,0.01927,0.0,0.0,0.0
105118,Al3 Ni2,0.49872,0.49563,0.37412,-0.0003,-0.00111,0.00194
105134,Al9 Ba1 Ni2,1.37172,1.3585,1.43929,-0.01145,0.0,0.0
105136,Al1 Cu1 Pt2,0.61026,0.61026,0.59905,0.0,0.0,0.0
105142,Al2 Er3 Ni6,8.9161,8.9161,8.9161,0.0,0.0,0.0
105144,Al1 Fe2 V1,1.36372,1.36372,1.36372,0.0,0.0,0.0
105148,Al1 Hf1,0.19654,0.30508,0.24449,0.0,0.0,0.0
105154,Al3 Ho1,-0.08768,-0.08768,-0.26703,0.0,0.0,0.0
105158,Al18 Mg3 Ti2,-0.4873,-0.4873,-0.4873,0.0,0.0,0.0
105160,Al1 Nb3,0.5177,0.5177,0.5177,0.0,0.0,0.0
105164,Al3 Nb1,0.05924,0.05924,0.01927,0.0,0.0,0.0
105168,Al1 Ni3,2.22043,2.22043,3.41971,0.0,0.0,0.0
105172,Al2 Ni3 Pr1,3.35354,3.35041,2.20857,-0.0027,0.0,0.0
105176,Al3 Pr1,-0.23051,-0.23203,0.61394,-0.00132,0.0,0.0
105180,Al1 Pt3,1.71544,1.71544,1.71544,0.0,0.0,0.0
105184,Al1 Pu3,0.38672,0.38672,0.3656,0.0,0.0,0.0
105188,Al3 Sc1,0.17889,0.17889,0.17889,0.0,0.0,0.0
105192,Al1 Sn1,3.55148,3.56004,5.33849,0.00742,0.0,0.0
105196,Al4 Sr1,-0.00684,-0.00684,0.07464,0.0,0.0,0.0
105202,Al1 Ta2,1.54073,1.54073,2.46688,0.0,0.0,0.0
105204,Al3 Ta1,0.03926,0.03926,0.01182,0.0,0.0,0.0
105208,Al1 Ti1,0.01314,0.01314,0.07677,0.0,0.0,0.0
105212,Al3 Ti1,-0.05774,-0.05774,0.06344,0.0,0.0,0.0
106026,Al1 Ce3,0.11339,0.11317,-0.13842,-0.00019,0.0,0.0
106030,Al1 Ce3,-0.05675,-0.05675,-0.05675,0.0,0.0,0.0
106144,Al1 Pr1,-0.22759,-0.07433,-0.26854,0.0,0.0,0.0
106331,Al3 Hf2,0.31875,0.26438,0.56221,0.0,0.0,0.0
106335,Al12 Re1,0.17718,0.17718,0.17718,0.0,0.0,0.0
106589,Al3 Hf1,0.14629,0.14629,0.12681,0.0,0.0,0.0
106634,Al1 Pt3,1.82436,1.82436,1.57941,0.0,0.0,0.0
106674,Al2 Hf1,0.41082,0.41161,0.29245,0.00052,0.00236,-0.00413
106913,Al1 Eu1 O3,12.82743,12.78228,12.91906,0.0,0.0,0.0
106940,Al1 F5 Tl2,13.12841,16.59951,18.59614,0.0,0.0,0.0
106963,Al5 Co2,4.50772,4.49905,3.83016,-0.00751,0.0,0.0
107193,Al3 C3 Tb1,1.07001,1.06641,1.07032,-0.0033,-0.00016,0.00025
107201,Al2 Gd3,0.20247,0.20247,0.0974,0.0,0.0,0.0
107205,Al2 Tb3,0.09587,0.09587,0.1571,0.0,0.0,0.0
107210,Al2 Ho3,0.06939,0.06939,0.35711,0.0,0.0,0.0
107234,Al3 Nd1 Pd2,1.96448,1.96409,2.00656,-0.00034,0.0,0.0
107325,Al1 Pr1 Pt1,1.90603,2.0406,2.03104,0.0,0.0,0.0
107329,Al1 Nd1 Pt1,1.84284,1.88573,1.93941,0.0,0.0,0.0
107471,Al1 F6 Li1 Sr1,22.48473,22.51214,22.25398,0.02373,-0.01634,-0.00944
107582,Al2 Pr1,-0.08082,-0.08082,-0.08082,0.0,0.0,0.0
107591,Al4 Pr1,-0.14891,-0.14891,0.11323,0.0,0.0,0.0
107595,Al4 Nd1,-0.17055,-0.17055,0.15501,0.0,0.0,0.0
107662,Al3 Zr4,0.56098,0.56408,0.83218,0.0031,0.0,0.0
107685,Al1 Gd1,-0.05976,-0.05976,-0.05976,0.0,0.0,0.0
107705,Al3 Dy1,-0.12105,-0.12897,-0.18586,-0.00686,0.0,0.0
107709,Al2 Dy3,0.15865,0.15865,0.22637,0.0,0.0,0.0
107713,Al6 Fe1,0.75584,0.52053,0.87992,0.0,0.0,0.0
107768,Al3 Ce1,0.01153,0.00311,0.078,-0.00729,0.0,0.0
107852,Al67 Mg41,-1.29167,-1.29167,-1.29167,0.0,0.0,0.0
107856,Al14 Mg13,-0.45783,-0.45783,-0.45783,0.0,0.0,0.0
107952,Al1 Hf2,0.54894,0.54894,0.36366,0.0,0.0,0.0
107956,Al1 Zr2,0.48886,0.48886,0.35132,0.0,0.0,0.0
107986,Al1 Cu3,2.85449,2.85449,2.85449,0.0,0.0,0.0
108145,Al10 Fe2 Yb1,1.62953,1.34594,1.19935,0.0,0.0,0.0
108179,Al4 Ca1,0.02205,0.02205,-0.15659,0.0,0.0,0.0
108215,Al1 Cu3,5.07693,4.85809,5.1217,0.0,0.0,0.0
108269,Al1 Nd1,-0.0245,-0.0245,-0.0245,0.0,0.0,0.0
108273,Al2 Cu1,0.75372,0.75372,1.7364,0.0,0.0,0.0
108374,Al1 Si1 Sm1,0.08439,0.08439,0.03115,0.0,0.0,0.0
108378,Al1 Ge1 Sm1,0.21928,0.21928,0.05034,0.0,0.0,0.0
108609,Al1 Ge1 Li1,0.28642,0.28642,0.28642,0.0,0.0,0.0
108635,Al1 C4 H16 Li1 N4,23.61801,23.60354,22.28695,0.02472,0.01926,0.01919
108694,Al10 Fe2 Th1,2.42537,3.07006,2.21618,0.0,0.0,0.0
108869,Al1 H6 Li1 Na2,2.40732,2.40732,2.40732,0.0,0.0,0.0
108916,Al1 H4 K1,3.81561,3.87688,3.72653,0.0,0.0,0.0
108940,Al1 Ge3 Sm2,2.62428,2.37434,2.09537,0.0,0.0,0.0
108944,Al1 Ge3 Tb2,3.26271,2.68434,2.70504,0.0,0.0,0.0
108963,Al3 Ca4 Mg1,0.19128,0.04141,0.53022,0.0,0.0,0.0
108967,Al1 I3 O9,21.00616,21.01979,20.00303,0.01325,0.0,0.0
108988,Al2 Pr1 Si2,0.16481,0.1626,0.06915,0.0,0.00159,0.0
108994,Al4 Pr3 Si6,0.11706,0.1255,0.29465,0.0,-0.00355,0.0
108996,Al1 Pr1 Si2,0.10999,0.11359,0.23453,0.0,-0.00232,0.0
109049,Al1 H6 Na3,6.38283,6.5186,6.41162,0.0,0.0,-0.035
109054,Al1 H6 K3,2.87077,2.80802,2.8347,0.0,0.0,-0.00354
109059,Al1 H6 K2 Li1,3.14455,3.13773,3.24771,0.0,0.0,-0.00047
109063,Al1 H6 K1 Na2,7.47315,9.71567,5.75989,0.0,0.0,0.8806
109069,Al1 H6 Li1 Na2,5.21682,5.04725,5.23898,6e-05,2e-05,0.00767
109204,Al2 O4 Sr1,25.47336,25.65114,25.87927,0.08328,0.0,0.0
109233,Al1 C2 Ti3,0.54706,0.55136,0.47944,0.00366,-0.00016,0.00035
109281,Al2 Ba1 Si2,0.14913,0.21937,0.10696,0.0,0.0,0.0
109283,Al2 Ba1 Si2,0.06519,0.06519,0.2538,0.0,0.0,0.0
109340,Al1 Mg1 Si1,0.19348,-0.15411,0.10062,0.0,0.0,0.0
109369,Al1 H6 Li3,5.07631,5.07631,5.02065,0.0,0.0,0.0
109385,Al1 H6 Na3,45.35837,42.62034,45.09585,0.0,0.0,0.0
109389,Al1 H6 K3,2.41626,2.41626,1.65656,0.0,0.0,0.0
109391,Al1 H6 K3,5.70922,5.20929,5.74794,0.0,0.0,0.0
109438,Al1 La1 O3,2.79962,2.79962,2.79962,0.0,0.0,0.0
109456,Al3 C4 Zr2,1.13676,1.14236,1.1904,0.00552,0.0,0.0
109694,Al2 O7 Rb2 Sb2,7.69741,7.71723,7.94974,0.0,-0.00027,0.0
109698,Al2 Cs2 O7 Sb2,7.59332,7.61302,7.84455,-0.00455,0.00139,-0.00031
109702,Al2 Ba1 O7 Sb2,7.67253,7.67253,8.19801,0.0,0.0,0.0
109706,Al2 As2 Cs2 O7,7.7158,7.61829,7.85122,0.0,0.0,0.0
109853,Al9 Co3 Nd2,2.81872,2.95035,2.35473,0.0,0.0,0.0
109857,Al4 Co1 Nd1,1.50602,1.40597,1.41453,0.0,0.0,0.0
109862,Al1 La6 Mg22,-0.61585,-0.61585,-0.61585,0.0,0.0,0.0
110044,Al10 Fe2 U1,0.45677,0.90686,0.62045,0.0,0.0,0.0
110128,Al1 Ca1 Si1,0.0524,0.05398,0.15296,0.00137,0.00013,-0.00022
110133,Al1 Ca1 Si1,-3.24457,2.90777,-1.36475,-2.19847,0.19735,0.03389
110284,Al1 Cl3,0.96808,0.97533,0.45406,0.0,0.00143,0.0
110457,Al2 Mg1 Si2,0.003,0.00194,0.09075,-0.00128,0.00238,0.00041
110546,Al1 H3,2.81002,2.81002,2.81002,0.0,0.0,0.0
110550,Al1 Be1 H5,2.28651,2.315,2.40527,0.0,0.0,0.01388
110555,Al1 Be1 H5,2.2538,2.4733,2.28009,-0.01385,0.00452,-0.02157
110560,Al1 Ca1 H5,4.55782,4.83481,4.90023,0.0,0.0,0.0
110564,Al1 H5 Sr1,4.7089,4.84749,4.83939,0.0012,0.03399,0.00175
110651,Al1 Pd1 Y1,3.11906,3.09554,3.35163,0.0,0.0,0.0
110723,Al9 Co3 U2,3.44569,4.39072,2.61599,0.0,0.0,0.0
110817,Al2 Ca1 O4,25.37009,25.5007,26.00918,0.07981,-0.00048,-0.00017
110839,Al1 Bi1 O3,3.25205,3.25205,3.25205,0.0,0.0,0.0
110929,Al1 C1 Zr2,0.46038,0.45778,0.21136,-0.00239,-0.00171,0.00397
110933,Al1 N1 Zr2,1.29788,1.30283,1.1729,0.00491,0.00068,-0.00146
111091,Al1 H24 Li1 Mg10,4.85845,4.50351,4.85347,0.0,0.0,0.00437
111117,Al1 B3 H12,6.61411,7.25394,6.33275,0.0,0.0,1.15895
111121,Al1 B3 H12,6.54038,6.20126,6.37713,0.0,0.0,0.0
111306,Al4 Sn3 Sr11,4.95695,4.95695,4.95695,0.0,0.0,0.0
111383,Al1 O4 P1,9.46378,10.03745,9.98157,0.0,0.0,0.0
111385,Al1 O4 P1,6.35704,5.53514,5.54302,0.0,0.0,-0.79702
111469,Al3 C5 Zr3,2.4406,2.32731,1.87673,-0.00154,-0.03713,0.0032
111473,Al3 C6 Zr4,2.20434,2.22042,2.55903,-0.00043,0.01264,0.019
111533,Al1 Li1 O6 Si2,25.19226,24.56033,28.28815,0.0,0.0,0.11666
111619,Al1 Ce1 Ru1,0.12082,0.27059,1.17531,0.0,0.0,0.0
111653,Al3 H12 Li1 Mg1,10.60605,10.90557,10.61272,0.0,0.0,0.23873
111791,Al2 O4 Sr1,24.67175,24.99349,24.58114,0.07409,0.0,0.0
111793,Al2 Er1 Ge2,1.07427,1.06907,0.66371,-0.00489,0.0056,-0.00947
111803,Al1 C1 Sc2,0.32208,0.32367,0.70718,0.0013,0.00105,-0.00138
111983,Al1 Cs1 O4 Si1,16.69384,16.25099,16.55741,0.0,0.0,0.0
112026,Al1 Mg1 Y1,0.23292,0.23288,0.01396,0.0,0.0,0.0
112040,Al2 Ni1 Zr6,0.60641,0.59004,0.62268,0.0,0.0,0.0
112063,Al3 Ni1 Y1,3.05312,3.12071,3.3124,0.0,0.0,0.0
112067,Al23 Ni6 Y4,4.3672,4.27475,4.64489,0.0,0.0,0.01332
112111,Al2 Mg1 O4,15.74719,15.8802,15.49897,0.0,0.0,0.0
112115,Al2 Mg1 O4,7.63596,7.64274,7.78769,0.0,0.0,0.0
112119,Al2 O3,11.97518,11.82634,11.92099,0.0,-0.00013,0.0
112123,Al2 O3,5.67972,5.99133,6.13754,0.0,0.0,0.0
112189,Al1 H1 La2 Ni9,7.19911,7.56101,7.26851,0.06077,-0.00018,9e-05
112193,Al1 H2 La2 Ni9,7.99282,8.30111,7.75486,0.43907,-0.0671,0.24517
112252,Al2 Pd5 U1,0.66892,0.66892,-0.01111,0.0,0.0,0.0
112259,Al2 Np1 Pd5,7.9214,7.9214,8.50205,0.0,0.0,0.0
112304,Al1 As2 Li1 O7,8.20465,7.93592,7.82825,0.0,0.0,-0.13326
112328,Al4 C5 Hf2,0.931,0.926,0.77449,0.0,0.00322,0.0
112332,Al3 C5 Hf3,1.92838,1.9098,1.4877,-0.00391,0.0065,0.00318
112336,Al3 C4 Hf2,1.20243,1.21648,1.33334,0.0125,-0.00013,0.00023
112605,Al1 La2 Ni9,6.11613,6.37217,5.95852,0.22174,0.0,0.0
112883,Al1 O4 P1,4.73083,4.73083,5.72746,0.0,0.0,0.0
113041,Al1 Ca1 Si1,-0.07513,-0.07649,-0.00649,-0.00117,0.0,0.0
113045,Al1 Si1 Sr1,0.03454,0.03603,0.08596,0.00138,0.0,0.0
113050,Al1 Ba1 Si1,0.01588,0.01618,0.03301,0.00026,0.0,0.0
113054,Al1 Ca1 H1 Si1,0.14373,0.14429,0.29018,0.00049,-0.00035,0.00061
113059,Al1 H1 Si1 Sr1,0.28637,0.28667,0.33037,0.00025,9e-05,-0.00022
113063,Al1 Ba1 H1 Si1,0.25131,0.25136,0.28286,4e-05,-2e-05,3e-05
113313,Al1 Pt1 Ti1,0.84955,0.84821,0.77732,-0.00116,0.0,0.0
113438,Al1 C3 V4,1.03674,1.04256,0.94418,0.00492,0.00036,0.0001
113442,Al1 C3 Nb4,0.68641,0.69145,0.7,0.00638,-0.0027,0.00285
113446,Al1 C3 Ta4,1.06682,1.07275,0.92916,0.00513,0.00069,-0.0012
113634,Al16 Ce2 Pt9,3.60004,4.21241,3.69833,0.0,0.0,0.0
113636,Al1 N1,1.4239,1.41634,1.50476,-0.00655,0.0,0.0
113640,Al1 N1,1.02568,2.77304,1.76822,0.0,0.0,0.0
113690,Al1 H3 O3,6.26259,6.27479,6.43859,-0.14407,-0.12396,0.10754
113694,Al1 H3 O3,6.23146,5.84531,6.19412,-0.55169,-0.39059,0.01801
113698,Al1 H3 O3,12.71632,12.81159,11.67934,-0.12057,0.77123,-0.03854
113718,Al1 Ni2 Zr4,7.6645,7.6645,7.6645,0.0,0.0,0.0
113893,Al1 La1 O3,6.26549,4.56921,5.07616,1.07574,0.29605,1.18941
114096,Al8 Fe4 Sc1,2.49419,2.49419,2.63884,0.0,0.0,0.0
114164,Al4 Np1,0.79988,0.83539,1.07233,0.0,0.0,0.0
114270,Al1 C1 W2,0.34281,0.35392,-0.21981,-0.00124,0.00113,-0.00102
114352,Al1 Fe1,0.33324,0.33324,0.33324,0.0,0.0,0.0
114367,Al2 H8 Mg1,1.93135,1.93113,1.66489,-0.00062,0.00019,-0.00021
114371,Al2 H8 Mg1,1.75197,1.9268,1.93759,0.08044,-0.08214,-0.15777
114506,Al14 Ca13,-0.41872,-0.159,0.27932,0.0,0.0,-0.06169
114511,Al3 Ca8,0.25367,0.24353,0.25814,0.00788,0.02337,0.00998
114752,Al1 C1 Ti2,0.46112,0.46185,0.4888,0.00065,-3e-05,0.00029
114811,Al1 Cl4 Cu1,8.80634,8.72146,8.77009,0.0,0.0,0.0
114815,Al1 Br4 Cu1,2.64725,2.64725,2.46821,0.0,0.0,0.0
114908,Al1 Cu1 S2,4.99847,4.99847,4.99847,0.0,0.0,0.0
114912,Al1 Cu1 Se2,4.88162,4.88162,4.88162,0.0,0.0,0.0
114917,Al1 Cu1 Te2,4.31922,4.31922,4.31922,0.0,0.0,0.0
114945,Al2 Ca1 H8,15.15062,15.098,15.09975,0.0,0.0,0.0
114976,Al1 H4 Na1,3.0602,2.99364,3.06064,0.0,0.0,0.0
114981,Al1 O3 Pr1,5.78836,6.50436,6.09494,0.40488,-0.04306,-0.42827
114989,Al4 Mg2 O18 Si5,24.68046,26.7061,27.16697,0.0,0.0,0.0
115030,Al1 Ni2 Ti1,0.63457,0.63457,0.63457,0.0,0.0,0.0
115036,Al1 O4 V1,27.28374,27.74955,27.04608,0.24336,0.12097,0.58068
115085,Al1 H6 Li1 Mg1,4.5965,4.61235,4.72825,-0.00095,0.00244,6e-05
115089,Al1 H5 Mg1,4.59528,4.82264,4.61276,0.0,0.0,0.0
115258,Al2 Pd5 Pu1,6.00326,6.00326,6.37079,0.0,0.0,0.0
115290,Al1 Ce1 O3,6.19121,6.19121,6.18872,0.0,0.0,0.0
115296,Al1 H1 O2,3.71713,3.46778,3.8582,0.0,0.0,0.0
115300,Al1 H1 O2,3.83401,3.64831,3.94776,0.0,0.0,0.0
115306,Al1 F4 Na1,15.43985,13.61023,14.70112,0.0,0.0,0.0
115314,Al1 Ge1 Sr1,0.2618,0.26471,0.34955,0.00252,0.0,0.0
115318,Al1 Ba1 Ge1,0.23873,0.24153,0.2694,0.00242,0.0,0.0
115455,Al1 K3 O3,6.60472,6.63388,6.51941,0.0,0.0,0.01355
115983,Al2 Cu1 Ir1,1.35604,1.37187,1.37977,0.0,0.0,0.0
116054,Al3 V1,-0.10828,-0.10828,-0.10828,0.0,0.0,0.0
116058,Al3 Ti1,-0.0727,-0.0727,-0.0727,0.0,0.0,0.0
116172,Al2 La5 Ru3,0.28147,0.28147,0.28147,0.0,0.0,0.0
116176,Al2 Ce5 Ru3,0.48106,0.48106,0.42586,0.0,0.0,0.0
116180,Al2 Pr5 Ru3,0.16113,0.16113,0.16113,0.0,0.0,0.0
116222,Al1 O3 Yb1,13.78851,12.44951,12.99064,0.0,0.0,0.0
116956,Al8 Fe5,5.48993,5.48993,5.48993,0.0,0.0,0.0
117729,Al1 Cl4 In1,5.8423,5.89675,6.78813,0.0,0.0,0.0
117773,Al1 Cl3 O2 S1,4.44108,4.40737,4.33993,-0.19417,0.05751,0.23503
117927,Al3 Er3 Ge2 Ni1,0.25315,0.23407,0.65246,0.0,0.0,0.0
118081,Al1 Ca1 F5,46.38474,41.19291,54.4191,0.00017,0.00013,-0.45346
118233,Al1 Bi1 O3,6.19015,6.19015,6.1974,0.0,0.0,0.0
118393,Al1 Dy2 Ge2,0.07696,0.07696,0.48162,0.0,0.0,0.0
118398,Al3 Er5 Ge4 Ni3,3.13975,3.04828,3.00107,0.0,0.0,0.0
118686,Al2 Ca1 O4,8.13066,8.24824,8.28012,0.0,0.0,-0.02174
118690,Al2 Ca1 O4,16.48548,16.20976,15.80651,0.0,0.0,0.0
118824,Al2 O3,9.13525,7.81785,12.7919,-0.03852,-0.05226,-0.22925
119022,Al1 C3 H12 N3,33.85467,34.435,33.51987,0.0,0.0,-1.37955
119139,Al2 W1,0.01209,0.01209,0.10452,0.0,0.0,0.0
119145,Al4 C5 Zr2,1.00089,1.00089,0.79783,0.0,0.0,0.0
119149,Al4 C6 Zr3,1.00746,1.00746,0.93222,0.0,0.0,0.0
119469,Al2 B1 La1 Ru2,0.07448,0.07448,0.05944,0.0,0.0,0.0
119738,Al1 La1 O3,6.00056,6.00056,5.98564,0.0,0.0,0.0
119832,Al4 Si19,0.90788,0.25178,0.77331,-0.03583,-0.59749,-0.32089
119852,Al2 K2 O10 Si3,19.48394,20.81534,21.51256,0.0,0.0,0.0
119856,Al2 O10 Rb2 Si3,18.86048,20.34845,20.79484,0.0,0.0,0.0
119860,Al2 Cs2 O10 Si3,19.13663,20.48786,21.14496,0.06715,0.00016,0.03869
119864,Al1 F9 H2 O1 Pb3,35.52932,35.16158,36.12263,-0.0805,0.5471,0.3928
119868,Al1 Ca2 F9 Pb1,32.69383,32.74568,33.65889,0.51665,-0.21182,-0.04366
119885,Al4 Mg2 Zn3,3.60718,3.60523,4.59145,-0.00178,-0.02753,0.051
119913,Al1 La1 O3,6.1976,6.21492,6.15331,0.0,0.0,-0.015
119917,Al1 La1 O3,6.45936,6.45936,6.29301,0.0,0.0,0.0
119921,Al1 La1 O3,6.39291,6.3641,6.40238,0.0,0.0,0.0
119925,Al1 La1 O3,6.38341,6.42707,6.32517,0.0,0.0,0.0
120075,Al1 H3 O3,13.43032,13.49978,14.12496,0.0,0.0,0.0
120079,Al1 H3 O3,18.43718,16.74033,20.437,0.0,0.0,0.0
120206,Al1 Tb1,-0.06715,-0.06715,-0.06715,0.0,0.0,0.0
120316,Al1 N3 V4,3.08794,3.10666,3.27747,0.01641,-0.00025,-0.00014
120320,Al1 N3 Nb4,3.12297,3.15498,3.30843,0.02855,-0.00242,0.00071
120324,Al1 N3 Ta4,2.97256,2.91165,3.43488,-0.05117,-0.00087,0.00064
120512,Al1 Ni1 Ti2,0.84439,0.84439,0.84439,0.0,0.0,0.0
120558,Al1 Mn3,2.47169,2.47169,2.47169,0.0,0.0,0.0
120562,Al1 Mn2 V1,1.04041,1.04041,1.04041,0.0,0.0,0.0
120708,Al1 Cu3,2.65258,2.65258,2.65258,0.0,0.0,0.0
120779,Al4 Ba1 Se7,0.65121,0.98287,0.61784,0.0,0.0,-0.18788
120883,Al10 Ru2 U1,-1.00515,-0.50282,-1.01322,0.0,0.0,0.0
120894,Al2 Eu2 O7 Sr1,7.68136,7.68136,7.53732,0.0,0.0,0.0
120941,Al1 Ca2 F7 H2 O1,40.52451,37.52136,39.02713,2.57628,-2.7115,0.46255
121239,Al1 Bi1,1.02584,1.02584,1.02584,0.0,0.0,0.0
121437,Al1 Cs2 F6 Na1,21.97741,22.39637,22.04815,0.04097,0.0,0.0
121849,Al1 N1 Nd2 O3,3.61656,3.61656,3.52965,0.0,0.0,0.0
122337,Al1 F4 Tl1,7.60046,7.60046,7.15051,0.0,0.0,0.0
122343,Al1 F4 Tl1,14.64811,14.64811,14.41392,0.0,0.0,0.0
122348,Al1 F4 Tl1,14.85259,14.77367,14.85207,0.0,0.0,0.00638
122482,Al2 O15 Ti7,16.74395,15.72469,16.18826,0.03585,-0.02638,0.30406
122501,Al1 F3,33.04197,31.18649,31.10594,0.0,0.0,0.0
122811,Al1 Gd1 Pd1,2.93103,2.9287,3.63519,0.0,0.0,0.0
122817,Al7 Cu2 Y3,1.46732,1.46732,1.11157,0.0,0.0,0.0
122862,Al1 Li1,1.1507,1.1507,1.11502,0.0,0.0,0.0
122923,Al23 Ce4 Ni6,3.31168,2.78141,3.28139,0.0,0.0,0.16157
123118,Al3 B4 O12 Tm1,-19.38077,-19.38076,-22.46609,0.0,0.0,0.0
123485,Al1 F5 H4 O2 Zn1,24.61058,23.61656,21.42581,0.0,0.0,0.0
123592,Al1 H6 K2 Li1,3.32549,3.32549,3.28006,0.0,0.0,0.0
123597,Al1 H3,4.35073,4.45839,4.18689,0.0,0.0,0.0
123601,Al1 Pd5,25.03134,23.71359,24.89352,0.0,0.0,0.0
123840,Al1 Ce1 O3,6.15269,6.1125,6.1201,0.0,0.0,0.0
